user,posted_on,description,post_url,comment_count,like_count,media_type,media_count,media_file_1,media_file_2,media_file_3,media_file_4,media_file_5,media_file_6,media_file_7,media_file_8,media_file_9
iwonapodlasinska,2020-07-02 01:52:40,Adam and his friend Tosia at the old house. Check my website to know more about this shooting. Iwonapodlasinska.com #iwonapodlasinska  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CCHNs5SF-tI,20,2052,8,4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106107486_2686960648181983_6921060996057875869_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=l8exw8wNjvAAX_nVm6I&ccb=7-4&oh=458a29005f53ebd89a2e26c18b0ab4f2&oe=608A155E&_nc_sid=6136e7&ig_cache_key=MjM0MzkwMjM4OTMzNjQwNTU5NA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106238893_178499423671154_8920185668655785684_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=vx4tWMn_mQIAX_sTnHA&ccb=7-4&oh=b58154261266b79936eb6f4e32d7bef2&oe=6089A0CF&_nc_sid=6136e7&ig_cache_key=MjM0MzkwMjM4OTM0NDc5MjQ2OQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106412206_2992031434237462_7171248517304910255_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NMNyfWmWTjsAX-zcM2o&ccb=7-4&oh=6ef787e0c9b53e6c04f285a6b15922c5&oe=608965D6&_nc_sid=6136e7&ig_cache_key=MjM0MzkwMjM4OTMxOTYwMTE0Ng%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106240696_273068853800225_8246335715134352493_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dGqS99g5N9QAX9ZtOlr&ccb=7-4&oh=5eb23f216ab710d55899240b493c0468&oe=608A10F4&_nc_sid=6136e7&ig_cache_key=MjM0MzkwMjM4OTMyNzk4ODEzNQ%3D%3D.2-ccb7-4,,,,,
iwonapodlasinska,2020-06-29 11:11:06,"Milk, milk ... i love cute little boys, cats and rural surroundings #iwonapodlasinska  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing",https://www.instagram.com/p/CCBxnxMFsw4,35,2619,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/106002537_119418032885137_492775999386490203_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3eQz54ytLjIAX-RgA0q&ccb=7-4&oh=724ea4e1e5c5b5aee1da5a67ee61af7e&oe=608941FA&_nc_sid=6136e7&ig_cache_key=MjM0MjM3MTUxODM2NDE3NTQxNg%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-06-24 01:25:08,I love 2-year olds )but my favorite age is 4) This 2 year old came with his lovely parents and a few of his toys. He also loved the one I had with me. It was a very nice afternoon and I took a lot of photos. The sun was strong so it was a little difficult but I love challenges.  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CBykMQQFV8s,31,2207,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/105980905_129877322070100_8593242323620499159_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=F55-_Hv6V7kAX_zvxVO&ccb=7-4&oh=82152c94b13fe1131a83a7bab6cae466&oe=60879E4F&_nc_sid=6136e7&ig_cache_key=MjMzODA5MDMyNjAwMTM4MDIwOA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/104848419_309983780389949_432451816292950652_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=mW5UxZVcHhYAX_N4DDY&ccb=7-4&oh=026d6ad90bfd05a5f1c098362ba5f2fd&oe=60877609&_nc_sid=6136e7&ig_cache_key=MjMzODA5MDMyNTk4NDQ3OTA0Mg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/104419117_1140284946344593_112756639785049513_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=G3Ql4a2zISUAX_iEZI0&ccb=7-4&oh=159f2a70619fb3201c69826204669463&oe=6086C6C1&_nc_sid=6136e7&ig_cache_key=MjMzODA5MDMyNjAwOTc1MzMxNA%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-06-19 11:11:50,Reading  in bed... Adam and his evening book. ... I might be a little quiet now because my computer is broken (Things are against me lately) and i can’t edit my photos. Maybe I will post some older ones if anyone is interested. ... #iwonapodlasinska #childrenphotography #magicallight #book #reading #evening #bedtimestories,https://www.instagram.com/p/CBoBwYuF9Ot,23,1507,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/104477926_717942442324606_1941526719875548733_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=higjIOQJ-wkAX9K23Ej&ccb=7-4&oh=8fd9fd58b9a53d561a82b15299fb8b81&oe=608910DA&_nc_sid=6136e7&ig_cache_key=MjMzNTEyNDEyOTkxNjExMzgzNw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-06-09 12:16:09,"Hi, if you are interested in my editing process please visit my website (link in my bio) ale take a look at my editing videos collections. A pack of simple and short videos showing step by step how I edit my photos from a raw file to a ready imeage. This one for instance was edited in Lightroom only. You can find it in my Lightroom collection. Contact me if you Have more questions.",https://www.instagram.com/p/CBL0X2QFYT2,56,4662,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/102690678_803528976842512_6011489959806161002_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Il-uoD8XcBQAX8JnkGC&ccb=7-4&oh=1bd8b5da82af64dbd94f358d953884d1&oe=6088A078&_nc_sid=6136e7&ig_cache_key=MjMyNzE4Mzk2NzIxOTEyNDk0Mg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/103136777_102018688194472_5550219132021681645_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rFj6pUx24HsAX-pEmr1&ccb=7-4&oh=668ba5d617097f539bcc2dc13e182c0f&oe=60883971&_nc_sid=6136e7&ig_cache_key=MjMyNzE4MjM3OTI3OTU3MjA0Mg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/102698056_258505008734631_1917593277895969387_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_npwLdldg_4AX_ZCw36&ccb=7-4&oh=2812b78957b8e0f501708b81690e108f&oe=608787D5&_nc_sid=6136e7&ig_cache_key=MjMyNzE4Mzk2NzIzNjEyMjcyMw%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-06-02 09:55:40,One morning in northern Poland. It was worth getting up at 5am to catch the morning sun. From my workshop in @zlodziejewo  #iwonapodlasinska  #flickrfeature #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CA8HhpJlmww,60,2624,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/101970622_920283678394796_1909702417786588155_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=21_r0E4I3rcAX8GW_yn&ccb=7-4&oh=cf6e134a7168b477a856fe284d001c23&oe=6086E6A5&_nc_sid=6136e7&ig_cache_key=MjMyMjc2NDYwMzU1MjE3OTk5Ng%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/101506616_761114151299127_2431209986769642794_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=mg3ApxpilrUAX_XUhHq&ccb=7-4&oh=dbf6a7d8324468df952051821c488980&oe=60890EEB&_nc_sid=6136e7&ig_cache_key=MjMyMjc2NDYwMzUzNTQzNDc4Ng%3D%3D.2-ccb7-4,,,,,,,
iwonapodlasinska,2020-05-28 06:43:22,Painterly... I rarely use this kid of light but I must admit I like it a lot. Such a simple lighting with such a powerful result. Taken during my workshop in @zlodziejewo . More about my workshops and editing videos on my website ☺️ link in my bio  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CAu5i3pFNO9,25,1935,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/100938528_872172179930691_1861637088650539628_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hM4MggIAb1QAX8qt231&ccb=7-4&oh=29e8af9519458994204934ab4afcc2d4&oe=60888650&_nc_sid=6136e7&ig_cache_key=MjMxOTA0Mzk0MTE2MzgxNjM1MA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/101502779_287032122700232_7381596012137806335_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Hl56hS6zvrQAX9zERpm&ccb=7-4&oh=20855e321b15313cc63d231024a42dfb&oe=608A0006&_nc_sid=6136e7&ig_cache_key=MjMxOTA0Mzk0MTE0NzA1MDAzOA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/100948925_637832943475436_406162094835219164_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=e7eebyDWbIAAX9Sw1XN&ccb=7-4&oh=3ab37899c4a30a1f6c359a9a74d8e67d&oe=6088C65E&_nc_sid=6136e7&ig_cache_key=MjMxOTA0Mzk0MTE2MzY4MTI3Ng%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-05-26 08:37:13,I was very happy to run this workshop this weekend. It gave me hope for better times. Soon I will post more photos from this event.  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CAp8-8ClNqF,65,3510,8,4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/100959722_2630610143821338_2415928576100938176_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FP5nMmQ6thAAX9xMVsR&ccb=7-4&oh=30a9ca138ccc0751c84fbcd5cf02a823&oe=60899154&_nc_sid=6136e7&ig_cache_key=MjMxNzY1MTY4OTU3MzE0ODMyNg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/100792374_615061235886854_8241719844109926321_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Oe7JWDzeCrYAX89zpW4&ccb=7-4&oh=0be37cdd9338f4c0c1d4505d20032778&oe=60873322&_nc_sid=6136e7&ig_cache_key=MjMxNzY1MTY4OTYwNjY0MjU1NQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/101334227_253356102392927_7788881215418160290_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=j9MuLTfihzgAX9_ZNQc&ccb=7-4&oh=cd88db085d7c76c40a48eaeae5f7836a&oe=608740AC&_nc_sid=6136e7&ig_cache_key=MjMxNzY1MTY4OTU5ODIwMDQ4MQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/101002712_527017998182426_868730159413046763_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=yjl9lds1zTEAX-DtS8R&ccb=7-4&oh=ac2cd68d5190bb9e4bdecbd1ae84fb55&oe=6087B13D&_nc_sid=6136e7&ig_cache_key=MjMxNzY1MTY4OTU4OTkzNzkzMw%3D%3D.2-ccb7-4,,,,,
iwonapodlasinska,2020-05-14 01:05:48,Pola in white and green. How are you? I’m working in some new products for you. I just uploaded dandelion seeds overlays to my website and I will soon upload a video to my YouTube channel link on how to use those. Make sure to check that. Link in my bio. #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing #ipreview via @preview.app,https://www.instagram.com/p/CAI9YwzgxT3,27,1848,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/96768576_1178497085832315_8795631950678941459_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=03om39mMRwMAX-l0Pw1&ccb=7-4&oh=7e848ec59b8a0ee1133f897e4766f69e&oe=608A03E1&_nc_sid=6136e7&ig_cache_key=MjMwODM2NDc5MTUzNTgzNDM1OQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-05-08 01:43:15,Last summer (hammock) such nice summer memories  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/B_5k5vrlvda,29,2305,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/95830253_703294807166759_6342452109506952879_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=eO0Tan_BEDkAX_Wunea&ccb=7-4&oh=bda94908bb49e8bb7fe454bb20fb2e75&oe=608A3E19&_nc_sid=6136e7&ig_cache_key=MjMwNDAzNDk3OTkyNjQwNDQ1MA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/96074249_182342809589999_6510101011884578817_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=pwGToBfvpAkAX_jfIHE&ccb=7-4&oh=cc8644bbfd4024115379dbceff5088c5&oe=608691EC&_nc_sid=6136e7&ig_cache_key=MjMwNDAzNDk3OTkzNDg1ODE0MA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/95923122_3113176402037995_2943584509652974903_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=lKFH1237dyAAX8TJ7wp&ccb=7-4&oh=c0c33d72d06e685c55b590d299395082&oe=60887700&_nc_sid=6136e7&ig_cache_key=MjMwNDAzNDk3OTk1MTU0OTYzOQ%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-05-05 05:36:48,"The wooden horse.... Hi, I’m happy to announce that the situation is getting better and I might be able to come to @zlodziejewo in May as planned. Contact me for more information. #iwonapodlasinska #childrenphotography #vintageclothing #beautifullight #clickmagazine #flickrfeature",https://www.instagram.com/p/B_zjpKiFBxH,55,3605,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/95460677_655035005350395_496836459357538935_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8kXEzlEuF24AX_Ejiis&ccb=7-4&oh=6a3dab3036392e75b8289ba1ff20819a&oe=60892FF2&_nc_sid=6136e7&ig_cache_key=MjMwMjM0MDU5NDk1MjA1MTc4Mw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-04-29 11:07:10,Freedom... (happy days) I’m looking forward to this and I really hope that the kids will be running free soon. For those in Poland: najbliższe warszraty grupowe możemy zorganizować już w Maju 10-11-12 maja mlge zawitać w Złodziejewie (zdjęcie wykonane właśnie tam) . Mamy specjalna ofertę 50%znizki przy dla drugiej osoby przy zapisach w parach. Otwieramy tez zapisy na terminy w sierpniu. Więcej informacji na stronie @zlodziejewo #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/B_ksrqPl4SG,109,5644,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/94683139_1308686922653750_2816123291091070736_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ifxmytJzgggAX876nMX&ccb=7-4&oh=8b31e6bf7a41352811dcbe68b746ce75&oe=6088AED1&_nc_sid=6136e7&ig_cache_key=MjI5ODE1ODIyNDIwODUyODUxOA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-04-27 01:27:47,"My mom had this old cassette player at her kids. My kids were fascinated with it, to the point where they broke it 😄 well she wasn’t happy. Thank you so much mommy for your patience with my kids. ❤️#iwonapodlasinska #children #casetteplayer #vintage",https://www.instagram.com/p/B_dOY5IFyNp,25,1874,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/95251326_644671259424265_6746796937183646131_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_kmP3AmWv44AX9nqnHk&ccb=7-4&oh=4bf7ae5a347ef3234cc137887dd34c31&oe=60894761&_nc_sid=6136e7&ig_cache_key=MjI5NjA1NDY2ODI4NjQzNjIwMQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-04-25 05:44:01,"Hi, i know some of you would like to learn how I edit my green tones. You can find a video on my website. Link in my bio. Just go to tutorials and you will find this one as a single video or in my Lightroom Collection. Contact me if you need help finding the video. #iwonapodlasinska #editing #beforeandafter #tutorial #photography",https://www.instagram.com/p/B_Z0hOrlgh8,21,2341,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/94368618_710703813035124_5245844525828010519_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ToqX2Xd0lNYAX9E98S1&ccb=7-4&oh=2843816b346bdd1eef4e280cf33f3c90&oe=6089A6D5&_nc_sid=6136e7&ig_cache_key=MjI5NTA5NjQ2NTQ2MTU2MTUzNQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/94575694_3323374144388704_7092777278469720743_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=2MhguikTXB8AX-praEz&ccb=7-4&oh=4de2b11b56a6edbb454d91f1b253e3ff&oe=6086E215&_nc_sid=6136e7&ig_cache_key=MjI5NTA5NTMyMjc5ODczNzgwNg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/94580716_891402564707516_2582146978067717853_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=IjNRvh3gLeAAX8t8WSy&ccb=7-4&oh=9baf492a47c0c59b6b75f18bebcf7ed6&oe=608778D6&_nc_sid=6136e7&ig_cache_key=MjI5NTA5NjQ2NTUyODYzMDQyNQ%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-04-22 08:59:14,Another photo from my workshop in Canada hosted by @goworkshop . I hope to get on the plane soon and travel to take more photos of children around the world #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing #ipreview via @preview.app,https://www.instagram.com/p/B_ScefUlifI,31,2294,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/94555314_889066738222233_8589102617728907229_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6sqDgux0-NcAX8IMyDH&ccb=7-4&oh=3732d16cdac42e6f182936395863687b&oe=6088E35D&_nc_sid=6136e7&ig_cache_key=MjI5MzAyMDQwMDgwMjk5ODIxNg%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-04-22 12:15:56,I took those photos in August during my workshop in Canada hosted by @goworkshop but I was so busy with the workshops at that time that I didn’t have the time to retouch the photos as I really wanted. Now I finally have enough time on my hands. #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing #Iwonapodlasinska #sonypoland #flickrfeature #okiemmamy,https://www.instagram.com/p/B_QOMULlJTb,24,1708,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/93803426_233406647866579_5434573760141108743_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=rwAeqyEB4qMAX-KFg6k&ccb=7-4&oh=c3258b9b40fcac91139f4b876581136d&oe=6089A759&_nc_sid=6136e7&ig_cache_key=MjI5MjM5NDYyNjcxMDM0MzI0Mg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/94138864_231783397922240_1126891116273347763_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=5f7p-WPFz9QAX_-hwlM&ccb=7-4&oh=48b1fee65d20da4645f374c23c7e8dfe&oe=6089BBEC&_nc_sid=6136e7&ig_cache_key=MjI5MjM5NDYyNjcxODc5NzU3Ng%3D%3D.2-ccb7-4,,,,,,,
iwonapodlasinska,2020-04-19 12:28:45,Last summer (girls) and their little secrets. I wonder what secret my niceness we’re sharing that evening by the lake? #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing #flickrfeature #iwonapodlasinska #sonycamera #sonypolska #fansy_kids #okiemmamy #ipreview via @preview.app,https://www.instagram.com/p/B_IhRg8lCO2,29,1956,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/93576879_224955568571882_8321255063392404152_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=qePbq_xlt7YAX9K2O8Q&ccb=7-4&oh=006c83b16fb0399ad3f5013de63a0df9&oe=608A642C&_nc_sid=6136e7&ig_cache_key=MjI5MDIyNjc0OTY1OTk0Nzk1OA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-04-15 10:53:44,Adam and the cat staying at home as they should. My son was drawing something with his crayons 🖍 lying on the floor and I saw a beautiful light coming from the skylight above him. #stayathome #boredphotographer,https://www.instagram.com/p/B_AoA_IlXv-,41,2538,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/93219932_657526915101484_4101680825435899296_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=OIE5Wbd-GoEAX80W1tG&ccb=7-4&oh=3a5df51f93a669cf725272611568c25c&oe=60892B3A&_nc_sid=6136e7&ig_cache_key=MjI4ODAwNDU5Nzc1NDA2NTA5MA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/93361244_2747974848764771_4736646928663891067_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ruBGVhgbHs0AX-2tjXC&ccb=7-4&oh=20692ed0b3d06c9f8d4adafc8862b927&oe=6088D2D0&_nc_sid=6136e7&ig_cache_key=MjI4ODAwNDU5Nzc2MjM2NDA3NQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/93221433_953664625073657_584652046794333716_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=acdWPu1wZosAX94CUQ1&ccb=7-4&oh=80b378b2fbe1f0c9d2887adc59926ab8&oe=608932D7&_nc_sid=6136e7&ig_cache_key=MjI4ODAwNDU5Nzc3OTEzNjIwNA%3D%3D.2-ccb7-4,,,,,,
